27,107,3,2,0,0,,,,,,,,,,,,,,,,,,,,,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,2,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,4,0,0,0,4
4,0,0,0,0,0,4,4,4,0,0,11,11,17,0,0,0,0,0,17,0,0,0,0,0,0,4
4,99,0,0,0,0,0,0,11,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,4
4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,4
4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,4,4,4,11,11,11,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,4,4,4,0,0,0,0,4,4,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,4
4,4,4,4,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,0,0,0,0,0,0,0,0,2,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
4,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,4,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
4,4,4,4,4,4,4,4,0,0,99,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
4,4,4,4,4,4,4,4,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4
4,4,4,4,4,4,4,4,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,0,4
4,0,0,0,0,17,17,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,4
4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,0,0,0,0,0,0,4
4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,5,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4
4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,4,0,0,0,0,0,4
4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,0,0,4
4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,17,17,0,6,4
4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,4
4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4
4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,21,4,4,0,5,4,4,4,4,4,4,4
4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,4,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,4,4,4,4,6,0,0,0,0,4
4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,5,0,0,0,0,0,0,0,0,0,4
4,0,0,0,11,11,11,0,0,11,11,11,0,0,0,21,4,4,4,4,4,4,4,6,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,0,0,0,0,0,2,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,4,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4
4,0,0,4,4,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,6,0,0,4
4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,6,4
4,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,4
4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,24,4
4,4,4,99,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,4,4,0,6,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,99,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,4,0,0,0,0,2,0,4,4,4,4,0,0,0,0,0,5,5,4
4,0,0,0,8,8,8,8,17,8,8,8,8,8,8,17,4,4,4,0,6,4,4,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,4
4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,4
4,8,8,8,0,8,8,8,8,0,8,8,8,8,0,4,4,4,4,4,4,4,0,0,0,0,4
4,0,0,8,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,17,17,4,0,0,0,0,4
4,0,0,8,8,8,0,0,8,8,8,0,0,0,0,2,0,0,0,0,0,4,0,4,4,4,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8,8,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
4,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,8,6,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,8,8,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,8,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,6,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,
